"","x"
"ENSG00000000003",-0.708802308198457
"ENSG00000000419",-0.172015596559725
"ENSG00000000457",-0.193582577419656
"ENSG00000000460",-0.285343206760617
"ENSG00000000938",-0.109420478889912
"ENSG00000000971",-0.652538279150538
"ENSG00000001036",-0.371866920934955
"ENSG00000001084",-0.0359133835302171
"ENSG00000001167",0.431006673644132
"ENSG00000001460",0.626235205953669
"ENSG00000001461",-0.368512570856947
"ENSG00000001497",0.0876214758455047
"ENSG00000001561",-0.436721953843031
"ENSG00000001617",0.0849572483178182
"ENSG00000001626",-0.0282808826339835
"ENSG00000001629",-0.146136074617102
"ENSG00000001630",0.16871261482379
"ENSG00000001631",-0.494292536746043
"ENSG00000002016",0.623193903034221
"ENSG00000002079",0.108514748047239
"ENSG00000002330",-0.335629628634007
"ENSG00000002549",-0.129779705490736
"ENSG00000002586",-0.815249357018156
"ENSG00000002587",0.57907577469342
"ENSG00000002726",-0.35376750702511
"ENSG00000002746",0.235397203973858
"ENSG00000002822",-0.159590730755204
"ENSG00000002834",0.0386335489457268
"ENSG00000002919",-0.275689972630074
"ENSG00000002933",-0.156875177979548
"ENSG00000003056",-0.495645929756945
"ENSG00000003096",0.506923262616322
"ENSG00000003137",-0.316506899392031
"ENSG00000003147",-0.0527771598030849
"ENSG00000003249",0.0989667497556518
"ENSG00000003393",-0.585845818070649
"ENSG00000003400",0.0628065525525667
"ENSG00000003402",-0.404774789087926
"ENSG00000003436",-0.496015867481122
"ENSG00000003509",-0.806232964643837
"ENSG00000003756",0.826146291721496
"ENSG00000003987",-0.38327878572169
"ENSG00000003989",-0.689267966169811
"ENSG00000004059",-0.164160805350304
"ENSG00000004139",0.469270114785004
"ENSG00000004142",-0.444387250710798
"ENSG00000004399",0.0411797277410055
"ENSG00000004455",-0.015104967836785
"ENSG00000004468",-0.171625396808601
"ENSG00000004478",0.18261909356334
"ENSG00000004487",-0.336163566742212
"ENSG00000004534",-0.0182032737640595
"ENSG00000004660",0.389795288312867
"ENSG00000004700",-0.485659294896292
"ENSG00000004766",-0.192435482143262
"ENSG00000004776",-0.0502367315633119
"ENSG00000004777",0.0445265476995178
"ENSG00000004779",0.0606338782996349
"ENSG00000004799",-0.320657492532523
"ENSG00000004838",0.50202266321202
