"","x"
"948","TP53"
"949","TTN"
"950","TXN"
"951","TXN2"
"952","TXNRD1"
"953","TXNRD2"
"954","UCP2"
"955","ABCF1"
"956","GUSB"
"957","HPRT1"
"958","LDHA"
"959","POLR1B"
"960","RPLP0"
"961","CDX2"
"962","DACH1"
"963","DLX1"
"964","DLX2"
"965","DNMT3B"
"966","EGR3"
"967","EOMES"
"968","ESR1"
"969","EZH2"
"970","FOXA1"
"971","FOXA2"
"972","FOXO1"
"973","FOXP1"
"974","FOXP2"
"975","FOXP3"
"976","GATA1"
"977","GATA6"
"978","GLI2"
"979","HAND1"
"980","HES1"
"981","HOXA10"
"982","HOXA11"
"983","HOXA2"
"984","HOXA3"
"985","HOXA7"
"986","HOXA9"
"987","HOXB1"
"988","HOXB13"
"989","HOXB3"
"990","HOXB5"
"991","HOXB8"
"992","HOXC10"
"993","HOXC12"
"994","HOXC4"
"995","HOXC5"
"996","HOXC6"
"997","HOXC9"
"998","HOXD1"
"999","HOXD10"
"1000","HOXD4"
"1001","HTR7"
"1002","IRX4"
"1003","ISL1"
"1004","JUN"
"1005","KLF2"
"1006","KLF4"
"1007","KLF5"
"1008","LIN28B"
"1009","LMX1B"
"1010","MSX2"
"1011","MYC"
"1012","NANOG"
"1013","NEUROD1"
"1014","NFATC1"
"1015","NKX2-2"
"1016","NOTCH2"
"1017","NR2F2"
"1018","OLIG2"
"1019","PAX1"
"1020","PAX5"
"1021","PAX6"
"1022","PAX9"
"1023","PCNA"
"1024","PITX2"
"1025","PITX3"
"1026","POU4F1"
"1027","POU4F2"
"1028","POU5F1"
"1029","PPARG"
"1030","PRDM2"
"1031","RB1"
"1032","RUNX1"
"1033","SIX2"
"1034","SMAD2"
"1035","SOX2"
"1036","SOX6"
"1037","SOX9"
"1038","SP1"
"1039","STAT1"
"1040","STAT3"
"1041","T"
"1042","TBX5"
"1043","TDGF1"
"1044","TERT"
"1045","TLX3"
"1046","VDR"
"1047","WRN"
"1048","WT1"
"1049","ZFPM2"
"1050","ZIC1"
"1051","ABCF1"
"1052","GUSB"
"1053","HPRT1"
"1054","LDHA"
"1055","POLR1B"
"1056","RPLP0"
"1057","ADAR"
"1058","AKT1"
"1059","AKT2"
"1060","AKT3"
"1061","APC"
"1062","BAD"
"1063","BCL2"
"1064","BTK"
"1065","CASP9"
"1066","CCND1"
"1067","CD14"
"1068","CDC42"
"1069","CDKN1B"
"1070","CHUK"
"1071","CSNK2A1"
"1072","CTNNB1"
"1073","EGF"
"1074","EGFR"
"1075","EIF2AK2"
"1076","EIF4B"
"1077","EIF4E"
"1078","EIF4EBP1"
"1079","EIF4G1"
"1080","ELK1"
"1081","FASLG"
"1082","FGF2"
"1083","FKBP1A"
"1084","FOS"
"1085","FOXO1"
"1086","FOXO3"
"1087","GJA1"
"1088","GRB10"
"1089","GRB2"
"1090","GSK3B"
"1091","HRAS"
"1092","IGF1"
"1093","IGF1R"
"1094","ILK"
"1095","IRAK1"
"1096","IRS1"
"1097","ITGB1"
"1098","JUN"
"1099","KRAS"
"1100","MAP2K1"
"1101","MAPK1"
"1102","MAPK14"
"1103","MAPK3"
"1104","MAPK8"
"1105","MTCP1"
"1106","MTOR"
"1107","MYD88"
"1108","NFKB1"
"1109","NFKBIA"
"1110","PAK1"
"1111","PDGFRA"
"1112","PDGFRB"
"1113","PDK1"
"1114","PDK2"
"1115","PDPK1"
"1116","PIK3CA"
"1117","PIK3CG"
"1118","PIK3R1"
"1119","PIK3R2"
"1120","PRKCA"
"1121","PRKCB"
"1122","PRKCZ"
"1123","PTEN"
"1124","PTK2"
"1125","PTPN11"
"1126","RAC1"
"1127","RAF1"
"1128","RASA1"
"1129","RBL2"
"1130","RHEB"
"1131","RHOA"
"1132","RPS6KA1"
"1133","RPS6KB1"
"1134","SHC1"
"1135","SOS1"
"1136","SRF"
"1137","SYK"
"1138","TCL1A"
"1139","TIRAP"
"1140","TLR4"
"1141","TOLLIP"
"1142","TSC1"
"1143","TSC2"
"1144","VEGFA"
"1145","WASL"
"1146","YWHAH"
"1147","ABCF1"
"1148","GUSB"
"1149","HPRT1"
"1150","LDHA"
"1151","POLR1B"
"1152","RPLP0"
"1153","ADA"
"1154","AICDA"
"1155","AKT1"
"1156","APC"
"1157","BCL2"
"1158","BLM"
"1159","BLNK"
"1160","CCL3"
"1161","CCR1"
"1162","CCR2"
"1163","CCR3"
"1164","CCR4"
"1165","CCR5"
"1166","CD1D"
"1167","CD2"
"1168","CD27"
"1169","CD274"
"1170","CD276"
"1171","CD28"
"1172","CD3D"
"1173","CD3E"
"1174","CD3G"
"1175","CD4"
"1176","CD40"
"1177","CD40LG"
"1178","CD47"
"1179","CD5"
"1180","CD7"
"1181","CD80"
"1182","CD86"
"1183","CD8A"
"1184","CD8B"
"1185","CSF2"
"1186","CX3CL1"
"1187","CXCR3"
"1188","CXCR4"
"1189","CXCR5"
"1190","DPP4"
"1191","EGR1"
"1192","FAS"
"1193","FASLG"
"1194","FOXP3"
"1195","FYN"
"1196","ICOS"
"1197","ICOSLG"
"1198","IFNG"
"1199","IL10"
"1200","IL11"
"1201","IL12A"
"1202","IL12B"
"1203","IL12RB1"
"1204","IL12RB2"
"1205","IL13"
"1206","IL15"
"1207","IL18"
"1208","IL18R1"
"1209","IL1B"
"1210","IL2"
"1211","IL2RA"
"1212","IL3"
"1213","IL4"
"1214","IL4R"
"1215","IL5"
"1216","IL6"
"1217","IL7"
"1218","IRF4"
"1219","JUN"
"1220","LAG3"
"1221","LCK"
"1222","MAP2K1"
"1223","MAP3K7"
"1224","MAPK1"
"1225","MICB"
"1226","MS4A1"
"1227","NCK1"
"1228","NOS2"
"1229","PTPRC"
"1230","RAG1"
"1231","RELA"
"1232","RIPK2"
"1233","SOCS1"
"1234","TGFB1"
"1235","TLR1"
"1236","TLR2"
"1237","TLR4"
"1238","TLR6"
"1239","TLR9"
"1240","TNF"
"1241","TNFSF14"
"1242","VAV1"
"1243","ABCF1"
"1244","GUSB"
"1245","HPRT1"
"1246","LDHA"
"1247","POLR1B"
"1248","RPLP0"
"1249","ADCYAP1R1"
"1250","AKT1"
"1251","ARTN"
"1252","BAX"
"1253","BCL2"
"1254","BDNF"
"1255","BEX3"
"1256","CBLN1"
"1257","CCKAR"
"1258","CD40"
"1259","CNTF"
"1260","CNTFR"
"1261","CRH"
"1262","CRHBP"
"1263","CRHR1"
"1264","CRHR2"
"1265","CX3CR1"
"1266","CXCR4"
"1267","FAS"
"1268","FGF2"
"1269","FGF9"
"1270","FGFR1"
"1271","FOS"
"1272","FRS2"
"1273","FRS3"
"1274","FUS"
"1275","GALR1"
"1276","GALR2"
"1277","GDNF"
"1278","GFRA1"
"1279","GFRA2"
"1280","GFRA3"
"1281","GMFB"
"1282","GMFG"
"1283","GRPR"
"1284","GSK3B"
"1285","HCRT"
"1286","IL10"
"1287","IL10RA"
"1288","IL1B"
"1289","IL1R1"
"1290","IL6"
"1291","IL6R"
"1292","IL6ST"
"1293","JUN"
"1294","LIF"
"1295","LIFR"
"1296","MAGED1"
"1297","MAP2K1"
"1298","MAPK1"
"1299","MC2R"
"1300","MEF2C"
"1301","MT3"
"1302","MYC"
"1303","NELL1"
"1304","NF1"
"1305","NGF"
"1306","NGFR"
"1307","NPFF"
"1308","NPFFR2"
"1309","NPY1R"
"1310","NPY2R"
"1311","NPY4R"
"1312","NR1I2"
"1313","NRG1"
"1314","NRG2"
"1315","NRG4"
"1316","NTF3"
"1317","NTF4"
"1318","NTRK1"
"1319","NTRK3"
"1320","NTSR1"
"1321","PIK3R1"
"1322","PLCG1"
"1323","PLCG2"
"1324","PNOC"
"1325","PSPN"
"1326","PTGER2"
"1327","STAT1"
"1328","STAT2"
"1329","STAT3"
"1330","STAT4"
"1331","TACR1"
"1332","TFG"
"1333","TGFA"
"1334","TGFB1"
"1335","TP53"
"1336","TRO"
"1337","UCN"
"1338","VGF"
"1339","ABCF1"
"1340","GUSB"
"1341","HPRT1"
"1342","LDHA"
"1343","POLR1B"
"1344","RPLP0"
"1345","Sigirr"
"1346","Nr2c2"
"1347","Ripk1"
"1348","Lbp"
"1349","Hras"
"1350","Ifna9"
"1351","Ticam1"
"1352","Map2k3"
"1353","Eif2ak2"
"1354","Irak2"
"1355","Tab1"
"1356","Ifna1"
"1357","Ppara"
"1358","Nfrkb"
