"","x"
"ENSG00000000003",0.0217436105306423
"ENSG00000000419",0.634653614445362
"ENSG00000000457",0.592053392225354
"ENSG00000000460",0.424198966997234
"ENSG00000000938",0.763487961062125
"ENSG00000000971",0.0408382398326125
"ENSG00000001036",0.290004239571694
"ENSG00000001084",0.921540720237967
"ENSG00000001167",0.213660507231605
"ENSG00000001460",0.0527327943483918
"ENSG00000001461",0.294719734174071
"ENSG00000001497",0.809792821218556
"ENSG00000001561",0.206972895748801
"ENSG00000001617",0.815491592711852
"ENSG00000001626",0.938185025184717
"ENSG00000001629",0.687067156263119
"ENSG00000001630",0.641267836057689
"ENSG00000001631",0.146440620887392
"ENSG00000002016",0.05424088236306
"ENSG00000002079",0.765399504587621
"ENSG00000002330",0.343074715318028
"ENSG00000002549",0.720840314152659
"ENSG00000002586",0.00405175046513206
"ENSG00000002587",0.0794028634567431
"ENSG00000002726",0.315928202183206
"ENSG00000002746",0.512665779873972
"ENSG00000002822",0.659651644524914
"ENSG00000002834",0.915615135581647
"ENSG00000002919",0.440712182675415
"ENSG00000002933",0.665156793593651
"ENSG00000003056",0.145166465650976
"ENSG00000003096",0.134812464467208
"ENSG00000003137",0.372929917891227
"ENSG00000003147",0.884871003682685
"ENSG00000003249",0.785618194326479
"ENSG00000003393",0.075130795973876
"ENSG00000003400",0.8631513394262
"ENSG00000003402",0.245923561547236
"ENSG00000003436",0.144819367047934
"ENSG00000003509",0.00484587809631755
"ENSG00000003756",0.00322188244865471
"ENSG00000003987",0.274267728166339
"ENSG00000003989",0.0274601066162481
"ENSG00000004059",0.650420117469369
"ENSG00000004139",0.171225536387738
"ENSG00000004142",0.198196038398695
"ENSG00000004399",0.910071946275091
"ENSG00000004455",0.966965420716255
"ENSG00000004468",0.635433788923058
"ENSG00000004478",0.6135787949966
"ENSG00000004487",0.342259138993857
"ENSG00000004534",0.960193530628199
"ENSG00000004660",0.265495286470535
"ENSG00000004700",0.154728331466865
"ENSG00000004766",0.594292549742638
"ENSG00000004776",0.890384069794238
"ENSG00000004777",0.902791057462579
"ENSG00000004779",0.867849950639964
"ENSG00000004799",0.366343957164098
"ENSG00000004838",0.139254210997024
"ENSG00000004864",0.578560954742617
"ENSG00000004866",0.0184615227346253
"ENSG00000004897",0.312714679061109
"ENSG00000004939",0.305496009788227
"ENSG00000004961",0.111240540729454
"ENSG00000004975",0.370401725736604
"ENSG00000005001",0.717354995531486
"ENSG00000005007",0.472099563819516
"ENSG00000005020",0.776769391100395
"ENSG00000005022",0.321741309465024
"ENSG00000005059",0.164034756534513
"ENSG00000005075",0.314321607308333
"ENSG00000005100",0.37134084625565
"ENSG00000005108",0.943675764298346
"ENSG00000005156",0.730758878513653
"ENSG00000005175",0.510086220329236
"ENSG00000005187",0.81981348233317
"ENSG00000005189",0.32862317163374
"ENSG00000005194",0.237246385678192
"ENSG00000005206",0.570905213129997
"ENSG00000005238",0.195066113838774
"ENSG00000005243",0.859269769124147
"ENSG00000005249",0.329641502675529
"ENSG00000005302",0.130875541371301
"ENSG00000005339",0.865628070490151
"ENSG00000005379",0.913684559451446
"ENSG00000005381",0.137538185323648
"ENSG00000005421",0.979513956256758
"ENSG00000005436",0.253200475946446
"ENSG00000005448",0.93135420407723
"ENSG00000005469",0.375531164437516
"ENSG00000005471",0.294959238162154
"ENSG00000005483",0.350703285796784
"ENSG00000005486",0.674275082339933
"ENSG00000005513",0.251757551679074
"ENSG00000005700",0.576422619819015
"ENSG00000005801",0.0631683880168749
"ENSG00000005810",0.0175185294512753
"ENSG00000005812",0.099130609701387
"ENSG00000005844",0.0140987770071205
"ENSG00000005882",0.314824320786468
"ENSG00000005884",0.671376926918231
"ENSG00000005889",0.140768323330592
"ENSG00000005893",0.981446041382136
"ENSG00000005961",0.0862374442156492
"ENSG00000005981",0.474091293261284
"ENSG00000006007",0.00654377763578718
"ENSG00000006015",0.0566719423296422
"ENSG00000006016",0.170390388259351
"ENSG00000006025",0.106042598197524
"ENSG00000006042",0.710843222740561
"ENSG00000006047",0.0821770784816804
"ENSG00000006062",0.283180992798232
"ENSG00000006071",0.843826550237575
"ENSG00000006118",0.112275439767104
"ENSG00000006125",0.430083373203927
"ENSG00000006194",0.681142414828197
"ENSG00000006210",0.947248281968075
"ENSG00000006282",0.658973975734969
"ENSG00000006283",0.975769265937208
"ENSG00000006327",0.827887718180011
"ENSG00000006432",0.685954895828551
"ENSG00000006451",0.831315586033509
"ENSG00000006453",0.892836721475554
"ENSG00000006459",0.822762678421357
"ENSG00000006468",0.746048665011906
"ENSG00000006530",0.166028194844367
"ENSG00000006534",0.414025352371528
"ENSG00000006555",0.101337174039937
"ENSG00000006576",0.780645042933555
"ENSG00000006607",0.393152484378958
"ENSG00000006611",0.687166241243517
"ENSG00000006625",0.616329523645518
"ENSG00000006634",0.214268218678477
"ENSG00000006638",0.702560718072876
"ENSG00000006652",0.771523258123945
"ENSG00000006695",0.075887584249481
"ENSG00000006704",0.353875400222268
"ENSG00000006712",0.538033271329931
"ENSG00000006715",0.994208389475233
"ENSG00000006740",0.112370471098553
"ENSG00000006744",0.119081775766155
"ENSG00000006756",0.26348733474425
"ENSG00000006757",0.0075750788787369
"ENSG00000006831",0.108697863942868
"ENSG00000006837",0.935481098481237
"ENSG00000007001",0.405774031577391
"ENSG00000007047",0.70897121571632
"ENSG00000007062",0.295163361827186
"ENSG00000007080",0.807409086299899
"ENSG00000007129",0.0620218628212546
"ENSG00000007168",0.0860576815062092
"ENSG00000007171",0.451155613473272
"ENSG00000007202",0.0614018151439948
"ENSG00000007216",0.00569288720609478
"ENSG00000007237",0.919037471054377
"ENSG00000007255",0.435275513523256
"ENSG00000007264",0.110473613247355
"ENSG00000007312",0.451589126383114
"ENSG00000007314",0.639612223087612
"ENSG00000007341",0.595851681073336
"ENSG00000007350",0.580734430170855
"ENSG00000007372",0.293664660556465
"ENSG00000007376",0.0943995175417796
"ENSG00000007384",0.777725189737254
"ENSG00000007392",0.303195611166718
"ENSG00000007402",0.212760776303776
"ENSG00000007516",0.899956386026555
"ENSG00000007520",0.630886530355059
"ENSG00000007541",0.655693577208492
"ENSG00000007545",0.62633586065115
"ENSG00000007866",0.0738687706522815
"ENSG00000007908",0.753057841113134
"ENSG00000007923",0.158034077993474
"ENSG00000007933",0.894680470366518
"ENSG00000007944",0.24916368894731
"ENSG00000007952",0.12125666561881
"ENSG00000007968",0.843506223416095
"ENSG00000008018",0.912111063871624
"ENSG00000008056",0.670587057300029
"ENSG00000008083",0.466330496648304
"ENSG00000008086",0.643617713649528
"ENSG00000008118",0.812137238434928
"ENSG00000008128",0.272347651234802
"ENSG00000008130",0.286623434753534
"ENSG00000008226",0.552079540166736
"ENSG00000008256",0.336917056988073
"ENSG00000008277",0.544107868522023
"ENSG00000008282",0.990550106210977
"ENSG00000008283",0.507087365472857
"ENSG00000008294",0.139295294975546
"ENSG00000008300",0.051477254418832
"ENSG00000008311",0.252993781525536
"ENSG00000008323",0.520848530127515
"ENSG00000008324",0.479033359765509
"ENSG00000008382",0.156115773341838
"ENSG00000008394",0.272247700117628
"ENSG00000008405",0.111677904785053
"ENSG00000008438",0.574927654732996
"ENSG00000008441",0.085717249340668
"ENSG00000008513",0.27432959147547
"ENSG00000008516",0.387639138903641
"ENSG00000008517",0.476800552928079
"ENSG00000008710",0.978039894842129
"ENSG00000008735",0.589989785867248
"ENSG00000008838",0.58855653832635
"ENSG00000008853",0.758011587434934
"ENSG00000008869",0.307171667818024
"ENSG00000008952",0.111193454097821
"ENSG00000008988",0.621319676409595
"ENSG00000009307",0.168495973556733
"ENSG00000009335",0.0177040605937728
"ENSG00000009413",0.375749384203986
"ENSG00000009694",0.329152481680108
"ENSG00000009724",0.0501111970165365
"ENSG00000009765",0.498019040656338
"ENSG00000009780",0.423602729074792
"ENSG00000009790",0.0345435097189085
"ENSG00000009830",0.592151790603605
"ENSG00000009844",0.00186704548350838
"ENSG00000009950",0.317846722806895
"ENSG00000009954",0.604000237006691
"ENSG00000010017",0.000305237832409309
"ENSG00000010030",0.884091034620388
"ENSG00000010072",0.00702377116273458
"ENSG00000010165",0.076337577376089
"ENSG00000010219",0.451312946939226
"ENSG00000010244",0.532062051373691
"ENSG00000010256",0.0153139054707524
"ENSG00000010270",0.827735819230523
"ENSG00000010278",0.247117203512718
"ENSG00000010292",0.651617432315342
"ENSG00000010295",0.991739903009866
"ENSG00000010310",0.495621877027795
"ENSG00000010318",0.840208662916333
"ENSG00000010319",0.872428064133635
"ENSG00000010322",0.0624224495860291
"ENSG00000010327",0.779623683824419
"ENSG00000010361",0.831689040935171
"ENSG00000010379",0.941830052052377
"ENSG00000010404",0.291436306917116
"ENSG00000010438",0.349594546939196
"ENSG00000010539",0.77457999547059
"ENSG00000010610",0.535999298625922
"ENSG00000010626",0.723388045861945
"ENSG00000010671",0.324590005184251
"ENSG00000010704",0.540439103337264
"ENSG00000010803",0.732003526141748
"ENSG00000010810",0.952337073639584
"ENSG00000010818",0.468073437062187
"ENSG00000010932",0.106011268801013
"ENSG00000011007",0.0913046402955969
"ENSG00000011009",0.591990666675036
"ENSG00000011021",0.428435296282464
"ENSG00000011028",0.128992697858247
"ENSG00000011052",0.663347039981615
"ENSG00000011105",0.425618378010185
"ENSG00000011114",0.161880102747329
"ENSG00000011132",0.554846025589655
"ENSG00000011143",0.989356458288464
"ENSG00000011198",0.785929533850354
"ENSG00000011201",0.974588786126439
"ENSG00000011243",0.477741698197599
"ENSG00000011258",0.509980422371621
"ENSG00000011260",0.194504938551183
"ENSG00000011275",0.130696286166515
"ENSG00000011295",0.282080905726875
"ENSG00000011304",0.724611441308831
"ENSG00000011347",0.517758931943186
"ENSG00000011376",0.0829417233049994
"ENSG00000011405",0.0589063560366176
"ENSG00000011422",0.250755335181417
"ENSG00000011426",0.85327141082816
"ENSG00000011451",0.0243665434360089
"ENSG00000011454",0.213579762852828
"ENSG00000011465",0.761049164746441
"ENSG00000011478",0.975674069344989
